# trajectory
# file: 'dataset-seq2.bag'
# topic: '/spline/trajectory'
# timestamp tx ty tz qx qy qz qw
4.800000000 -0.0052883166 0.1712310249 0.1179011797 0.1896931934 -0.6532062221 0.2116211891 0.7018223395
4.820000000 0.0010270977 0.1572830529 0.1052153873 0.1872424997 -0.6522927139 0.2107087918 0.7036023499
4.840000000 0.0071803599 0.1432962974 0.0920728512 0.1846673181 -0.6509574550 0.2090819906 0.7060007752
4.860000000 0.0131376685 0.1293929731 0.0784169211 0.1819588149 -0.6487102020 0.2073639659 0.7092716328
4.880000000 0.0188912541 0.1156106103 0.0643088587 0.1790837456 -0.6455580163 0.2058976016 0.7132951965
4.900000000 0.0244593800 0.1019020549 0.0499278369 0.1759887986 -0.6420089351 0.2047489598 0.7175864642
4.920000000 0.0298585795 0.0882196690 0.0354383759 0.1726748549 -0.6385087055 0.2039027875 0.7217435006
4.940000000 0.0350939410 0.0745286083 0.0209258776 0.1693436929 -0.6351432491 0.2030635689 0.7257278786
4.960000000 0.0401675852 0.0607961418 0.0064547254 0.1662380311 -0.6319089061 0.2018771992 0.7295900546
4.980000000 0.0450791965 0.0469645922 -0.0079391990 0.1634235542 -0.6287991119 0.2002493657 0.7333516281
5.000000000 0.0498260233 0.0329513358 -0.0222485148 0.1607871694 -0.6258050102 0.1983440677 0.7370042104
5.020000000 0.0544017317 0.0186916249 -0.0364797444 0.1582213127 -0.6229191315 0.1963155060 0.7405389888
5.040000000 0.0587860841 0.0041965552 -0.0506900655 0.1556787916 -0.6201360104 0.1942369301 0.7439539350
5.060000000 0.0629570877 -0.0105043249 -0.0649487181 0.1531254253 -0.6174427320 0.1921616673 0.7472556259
5.080000000 0.0669323367 -0.0253931523 -0.0793111081 0.1504792601 -0.6146479658 0.1901400596 0.7506068399
5.100000000 0.0707690117 -0.0404637489 -0.0938188073 0.1476119853 -0.6113774811 0.1882172912 0.7543225628
5.120000000 0.0745088310 -0.0557183180 -0.1084738301 0.1443870726 -0.6073941753 0.1864195025 0.7585990102
5.140000000 0.0781247787 -0.0711905550 -0.1231223680 0.1406461867 -0.6030658230 0.1847082709 0.7631599557
5.160000000 0.0815735169 -0.0869233341 -0.1375744202 0.1362330929 -0.5989021314 0.1830305796 0.7676305025
5.180000000 0.0848315247 -0.1029895642 -0.1517035521 0.1311246874 -0.5950813365 0.1812469925 0.7719028741
5.200000000 0.0878950977 -0.1194921886 -0.1654468946 0.1254257993 -0.5914451801 0.1791319897 0.7761267281
5.220000000 0.0907692101 -0.1365202324 -0.1787330566 0.1192317727 -0.5878906375 0.1764682621 0.7804020343
5.240000000 0.0934901036 -0.1541018250 -0.1914455024 0.1125817631 -0.5846106612 0.1730762228 0.7846020282
5.260000000 0.0961000882 -0.1722486666 -0.2034593837 0.1055027982 -0.5818582489 0.1687938546 0.7885548633
5.280000000 0.0986012588 -0.1909447483 -0.2147182393 0.0981683265 -0.5794673965 0.1635449600 0.7923594904
5.300000000 0.1009554953 -0.2101463518 -0.2252339956 0.0909011215 -0.5768549771 0.1573314392 0.7963806500
5.320000000 0.1031282365 -0.2298121312 -0.2349928647 0.0838572957 -0.5735858751 0.1502691240 0.8008660239
5.340000000 0.1051061509 -0.2499150496 -0.2438663106 0.0765164377 -0.5698782915 0.1429154608 0.8055800014
5.360000000 0.1068811720 -0.2704262427 -0.2516968387 0.0682313899 -0.5661078882 0.1359216818 0.8101800002
5.380000000 0.1084442511 -0.2911925330 -0.2583207170 0.0592493842 -0.5625428020 0.1294654059 0.8144162419
5.400000000 0.1097853570 -0.3119364309 -0.2635679762 0.0507080335 -0.5593529830 0.1232577082 0.8181445307
5.420000000 0.1109079695 -0.3324545184 -0.2672873515 0.0434603313 -0.5566940916 0.1170344194 0.8212830405
5.440000000 0.1118697813 -0.3528612845 -0.2694034820 0.0370573974 -0.5546340932 0.1106771569 0.8238679135
5.460000000 0.1127417926 -0.3733473453 -0.2698608872 0.0307342545 -0.5532095853 0.1040847978 0.8259424406
5.480000000 0.1135893571 -0.3940262693 -0.2686248948 0.0240761348 -0.5524840761 0.0967432522 0.8275399861
5.500000000 0.1144721812 -0.4149345772 -0.2656816405 0.0170155591 -0.5525466533 0.0877302039 0.8286773063
5.520000000 0.1154195511 -0.4360760458 -0.2610262435 0.0094922650 -0.5534385347 0.0764674016 0.8293180462
5.540000000 0.1163400543 -0.4573368756 -0.2546861383 0.0014328053 -0.5550724440 0.0638193226 0.8293489151
5.560000000 0.1171140057 -0.4785724768 -0.2466979787 -0.0072353924 -0.5573530359 0.0509878991 0.8286769434
5.580000000 0.1176654691 -0.4996061385 -0.2371246450 -0.0163059346 -0.5602705582 0.0384377237 0.8272566467
5.600000000 0.1179622570 -0.5202290293 -0.2260552450 -0.0252951407 -0.5638794759 0.0258962269 0.8250633176
5.620000000 0.1179819895 -0.5402555070 -0.2135944084 -0.0338078730 -0.5681684406 0.0131803781 0.8221118710
5.640000000 0.1177339075 -0.5595982727 -0.1999042930 -0.0418153594 -0.5728766517 0.0005690306 0.8185740614
5.660000000 0.1172353411 -0.5781930265 -0.1851581284 -0.0493970956 -0.5777026364 -0.0115460854 0.8146694291
5.680000000 0.1165078468 -0.5959389778 -0.1694530095 -0.0568932230 -0.5825252192 -0.0229255422 0.8104948795
5.700000000 0.1155772080 -0.6126988453 -0.1528098960 -0.0649013940 -0.5873737828 -0.0334928589 0.8060136951
5.720000000 0.1144825322 -0.6283312162 -0.1352425005 -0.0738403460 -0.5922897996 -0.0431382489 0.8011738189
5.740000000 0.1133154904 -0.6426844995 -0.1167487865 -0.0833598289 -0.5973898726 -0.0515893610 0.7959365658
5.760000000 0.1121783727 -0.6556094761 -0.0973261018 -0.0929470253 -0.6027986994 -0.0585464375 0.7902954468
5.780000000 0.1111154699 -0.6670700156 -0.0770481836 -0.1024991592 -0.6083694175 -0.0640440028 0.7843971825
5.800000000 0.1101130732 -0.6771430753 -0.0560651580 -0.1123179588 -0.6136772415 -0.0684541733 0.7785235678
5.820000000 0.1091664982 -0.6858830690 -0.0345124899 -0.1225944882 -0.6184272949 -0.0721089783 0.7728638739
5.840000000 0.1083172429 -0.6932345679 -0.0124537131 -0.1329730784 -0.6229408225 -0.0751214949 0.7672155193
5.860000000 0.1076168930 -0.6991169952 0.0100650058 -0.1429695911 -0.6276836238 -0.0775552652 0.7612871635
5.880000000 0.1070835037 -0.7035029590 0.0329833448 -0.1522403920 -0.6329182637 -0.0796377953 0.7549140057
5.900000000 0.1067015995 -0.7064182524 0.0562268260 -0.1605794668 -0.6387111748 -0.0817424073 0.7480511004
5.920000000 0.1064626565 -0.7078689456 0.0796792672 -0.1677479526 -0.6450655548 -0.0841423016 0.7407233812
5.940000000 0.1063917885 -0.7077729668 0.1030601302 -0.1733439412 -0.6517796739 -0.0867175132 0.7332224817
5.960000000 0.1065230786 -0.7060311920 0.1260509005 -0.1769474880 -0.6586200031 -0.0892399294 0.7259101274
5.980000000 0.1069034903 -0.7026591018 0.1484046659 -0.1785944584 -0.6654313418 -0.0915520895 0.7189738269
6.000000000 0.1075928671 -0.6977867819 0.1699461158 -0.1787762199 -0.6721227550 -0.0935703886 0.7124146600
6.020000000 0.1086248564 -0.6914993874 0.1905164219 -0.1778792352 -0.6786318976 -0.0952161217 0.7062234883
6.040000000 0.1099260808 -0.6836824184 0.2100102326 -0.1757903792 -0.6850012690 -0.0964674891 0.7004034749
6.060000000 0.1113974675 -0.6741786157 0.2283368643 -0.1722983417 -0.6913002207 -0.0973008032 0.6949459260
6.080000000 0.1129643403 -0.6629952648 0.2454355085 -0.1677796339 -0.6976857872 -0.0975072267 0.6896208216
6.100000000 0.1145764199 -0.6503041958 0.2612752321 -0.1632047054 -0.7044066122 -0.0967067341 0.6839761373
6.120000000 0.1161993510 -0.6362818715 0.2757883493 -0.1592999207 -0.7115420361 -0.0947591743 0.6777552397
6.140000000 0.1178582314 -0.6210946677 0.2887549694 -0.1556940498 -0.7184840625 -0.0925276488 0.6715494390
6.160000000 0.1195928000 -0.6049004404 0.2999234542 -0.1517602828 -0.7245023536 -0.0910844607 0.6661597235
6.180000000 0.1214376831 -0.5877190883 0.3091871656 -0.1472425125 -0.7294932496 -0.0905195797 0.6617895791
6.200000000 0.1234223941 -0.5694325531 0.3165844651 -0.1422460492 -0.7339524357 -0.0899275454 0.6580219755
6.220000000 0.1255625302 -0.5499356991 0.3221250563 -0.1368208406 -0.7382406323 -0.0885029873 0.6545594301
6.240000000 0.1278189122 -0.5291990751 0.3256787937 -0.1307610902 -0.7421277680 -0.0860431533 0.6517242431
6.260000000 0.1301401010 -0.5072148077 0.3270879424 -0.1238097248 -0.7452534997 -0.0824963425 0.6499713276
6.280000000 0.1325076382 -0.4840361257 0.3263643530 -0.1158226330 -0.7475951853 -0.0779898336 0.6493105131
6.300000000 0.1349360465 -0.4597773602 0.3236894613 -0.1067661251 -0.7494632741 -0.0728293030 0.6493086231
6.320000000 0.1374126381 -0.4345738585 0.3191834328 -0.0967621992 -0.7510052588 -0.0673173005 0.6496895867
6.340000000 0.1398101482 -0.4086344056 0.3126918592 -0.0865223578 -0.7516793801 -0.0617378183 0.6509073920
6.360000000 0.1419758027 -0.3821809008 0.3040032037 -0.0768881934 -0.7508259790 -0.0563495808 0.6535849445
6.380000000 0.1438289344 -0.3553145986 0.2931707774 -0.0680609111 -0.7485317018 -0.0512323300 0.6576041759
6.400000000 0.1453609824 -0.3280161087 0.2805127385 -0.0595969726 -0.7456140852 -0.0462903391 0.6620914147
6.420000000 0.1465399009 -0.3002463190 0.2662834211 -0.0510456369 -0.7426826019 -0.0414027050 0.6664103179
6.440000000 0.1472271639 -0.2719082102 0.2504358017 -0.0420110608 -0.7393710530 -0.0364302824 0.6709980263
6.460000000 0.1472604594 -0.2428979039 0.2328564355 -0.0321319584 -0.7350730690 -0.0312169646 0.6765061874
6.480000000 0.1465426576 -0.2132867140 0.2136369948 -0.0215038472 -0.7298417094 -0.0253929086 0.6828058757
6.500000000 0.1450418112 -0.1833211475 0.1930742692 -0.0106681609 -0.7244380685 -0.0183792195 0.6890122492
6.520000000 0.1426864528 -0.1531860088 0.1714239815 -0.0000578289 -0.7194513839 -0.0098663764 0.6944727190
6.540000000 0.1392356990 -0.1227888231 0.1487419173 0.0103988057 -0.7145417313 -0.0006646198 0.6995152160
6.560000000 0.1344160271 -0.0919789913 0.1250384655 0.0208656806 -0.7091580917 0.0081733327 0.7046932814
6.580000000 0.1281773469 -0.0608634019 0.1004295446 0.0307647236 -0.7032494002 0.0164462296 0.7100868500
6.600000000 0.1206930011 -0.0298064311 0.0751366023 0.0387700674 -0.6972855486 0.0248235627 0.7153135930
6.620000000 0.1120980431 0.0009249554 0.0493398312 0.0440914665 -0.6915499752 0.0338580058 0.7201862327
6.640000000 0.1023355115 0.0314982135 0.0230360523 0.0482159600 -0.6853825826 0.0434401605 0.7252853846
6.660000000 0.0913042388 0.0621802084 -0.0038162757 0.0531316555 -0.6778728679 0.0533149523 0.7313158812
6.680000000 0.0789903973 0.0930262846 -0.0310866292 0.0594744014 -0.6687231519 0.0637471237 0.7383823169
6.700000000 0.0654674996 0.1238802660 -0.0584724195 0.0665330215 -0.6582688080 0.0755131582 0.7460249971
6.720000000 0.0507719093 0.1546009185 -0.0856662215 0.0738281697 -0.6468174993 0.0890717541 0.7538187757
6.740000000 0.0347762050 0.1851435625 -0.1123711873 0.0820641968 -0.6344595765 0.1035255421 0.7615832033
6.760000000 0.0173210925 0.2154859041 -0.1382940449 0.0921822823 -0.6212504404 0.1176700035 0.7692230414
6.780000000 -0.0015440361 0.2455653392 -0.1631629430 0.1038523155 -0.6075635527 0.1313762474 0.7764158085
6.800000000 -0.0215611026 0.2752789540 -0.1867274512 0.1154928793 -0.5941146161 0.1455939275 0.7826184421
6.820000000 -0.0424962632 0.3045338652 -0.2087559882 0.1258327302 -0.5814438456 0.1610174203 0.7875040119
6.840000000 -0.0642489065 0.3332843247 -0.2290886435 0.1350337728 -0.5692292906 0.1771749428 0.7914246234
6.860000000 -0.0867542804 0.3614971236 -0.2475834718 0.1436263911 -0.5569523315 0.1933387888 0.7948557561
6.880000000 -0.1100063218 0.3891564303 -0.2640996156 0.1521918368 -0.5445255126 0.2094973370 0.7977721960
6.900000000 -0.1340576558 0.4162637910 -0.2784973054 0.1613548583 -0.5322572350 0.2263303262 0.7996508169
6.920000000 -0.1589069026 0.4427752298 -0.2906522544 0.1714676245 -0.5203564781 0.2442747187 0.8000986510
6.940000000 -0.1843264549 0.4684616597 -0.3005019181 0.1817916516 -0.5086799826 0.2627421998 0.7994767083
6.960000000 -0.2100356658 0.4930557630 -0.3079934017 0.1913782622 -0.4970665368 0.2809305192 0.7983591060
6.980000000 -0.2358347890 0.5164752922 -0.3129407352 0.2002756467 -0.4859459132 0.2986223116 0.7965996170
7.000000000 -0.2616049785 0.5388230704 -0.3150248738 0.2095326458 -0.4762915035 0.3161550223 0.7932770486
7.020000000 -0.2872220695 0.5601910097 -0.3140124701 0.2200124570 -0.4687794193 0.3337412457 0.7876910281
7.040000000 -0.3125265537 0.5805951925 -0.3100361107 0.2316474858 -0.4628622949 0.3510533904 0.7802944671
7.060000000 -0.3373490155 0.6000313525 -0.3033166015 0.2441634195 -0.4577114488 0.3676262153 0.7718389858
7.080000000 -0.3614954049 0.6184632247 -0.2939996693 0.2572707015 -0.4532699439 0.3831245534 0.7626098090
7.100000000 -0.3847470379 0.6358225458 -0.2821559619 0.2706496283 -0.4502523270 0.3973478016 0.7524203249
7.120000000 -0.4069216538 0.6520503224 -0.2678943054 0.2840418541 -0.4491528382 0.4101540175 0.7411852906
7.140000000 -0.4279869710 0.6671302061 -0.2514892956 0.2973648924 -0.4494856305 0.4216342302 0.7292196958
7.160000000 -0.4479459779 0.6810549152 -0.2332532369 0.3105936856 -0.4505346526 0.4319246714 0.7169317732
7.180000000 -0.4667504950 0.6937804924 -0.2134125494 0.3236465571 -0.4521373220 0.4410808039 0.7044660905
7.200000000 -0.4843011758 0.7052263048 -0.1921077689 0.3363709304 -0.4546853274 0.4490814078 0.6916948311
7.220000000 -0.5005138496 0.7153289909 -0.1694915923 0.3486513997 -0.4584431278 0.4558907364 0.6785541515
7.240000000 -0.5153739488 0.7241006531 -0.1457802958 0.3605012739 -0.4631164200 0.4614708184 0.6652869282
7.260000000 -0.5288808932 0.7315728991 -0.1212063158 0.3719771079 -0.4682709652 0.4657784715 0.6522313622
7.280000000 -0.5409555939 0.7377920476 -0.0960081800 0.3829826151 -0.4735222935 0.4686973891 0.6398622598
7.300000000 -0.5514404531 0.7428191280 -0.0704305082 0.3932683074 -0.4785349901 0.4700621873 0.6287971388
7.320000000 -0.5602338245 0.7467166134 -0.0446734211 0.4027038871 -0.4830658206 0.4698047810 0.6194840273
7.340000000 -0.5674715197 0.7495501937 -0.0187579853 0.4115652052 -0.4872149624 0.4681999246 0.6115754188
7.360000000 -0.5733434421 0.7513824094 0.0073348898 0.4202047934 -0.4911466957 0.4655918779 0.6045056312
7.380000000 -0.5779182109 0.7521848722 0.0335183444 0.4286298529 -0.4951495389 0.4623060027 0.5978097884
7.400000000 -0.5811431615 0.7518382652 0.0595995680 0.4365016451 -0.4996611959 0.4586485340 0.5911400218
7.420000000 -0.5829631391 0.7502577241 0.0854033336 0.4435242037 -0.5050559187 0.4547735757 0.5842822902
7.440000000 -0.5833341219 0.7475120103 0.1108431728 0.4496294178 -0.5114445611 0.4502344152 0.5775351235
7.460000000 -0.5822179849 0.7437063853 0.1358511133 0.4548107729 -0.5188536739 0.4444559593 0.5713115842
7.480000000 -0.5796482264 0.7389022650 0.1602742208 0.4590338422 -0.5270819627 0.4376655779 0.5656159281
7.500000000 -0.5757299680 0.7331172197 0.1838745998 0.4622401884 -0.5357137172 0.4309066644 0.5600573792
7.520000000 -0.5705338244 0.7263670039 0.2064327814 0.4643724790 -0.5444348486 0.4249709591 0.5543902779
7.540000000 -0.5639799283 0.7186677354 0.2278177806 0.4653136570 -0.5533438881 0.4194857811 0.5489311629
7.560000000 -0.5559584238 0.7100371304 0.2479187627 0.4649361395 -0.5626124202 0.4138036793 0.5441214624
7.580000000 -0.5465349950 0.7005275789 0.2665795737 0.4633543801 -0.5719221048 0.4080207197 0.5401175027
7.600000000 -0.5359508657 0.6902261451 0.2835987401 0.4609459126 -0.5804826375 0.4029931456 0.5368102997
7.620000000 -0.5243935767 0.6792045022 0.2988131333 0.4580748441 -0.5876594031 0.3993385167 0.5341840621
7.640000000 -0.5118054070 0.6674667293 0.3122208844 0.4549240505 -0.5934512130 0.3965665931 0.5325361052
7.660000000 -0.4980730171 0.6549979543 0.3238626505 0.4516192443 -0.5980199333 0.3939094321 0.5322100872
7.680000000 -0.4832140898 0.6417360910 0.3338299255 0.4481808026 -0.6018698148 0.3908567819 0.5330268945
7.700000000 -0.4673773299 0.6275718388 0.3422650408 0.4445247659 -0.6058482753 0.3871613296 0.5342768053
7.720000000 -0.4507021929 0.6124137498 0.3492725090 0.4405193457 -0.6106692710 0.3826654553 0.5353437185
7.740000000 -0.4332683499 0.5962499978 0.3547967265 0.4358686404 -0.6164815428 0.3775603431 0.5361130692
7.760000000 -0.4151410228 0.5790907407 0.3587413564 0.4302430891 -0.6232774829 0.3721181625 0.5366042645
7.780000000 -0.3963968728 0.5609939578 0.3609938700 0.4236028388 -0.6307916767 0.3664400621 0.5370141306
7.800000000 -0.3771239996 0.5420654491 0.3614255470 0.4162098224 -0.6385085902 0.3604537815 0.5377259854
7.820000000 -0.3573818338 0.5224004615 0.3599214914 0.4082651400 -0.6459778361 0.3540991903 0.5391159191
7.840000000 -0.3371131404 0.5020437140 0.3564249222 0.3996543884 -0.6530211934 0.3473707170 0.5414547772
7.860000000 -0.3162388276 0.4810294825 0.3508959787 0.3902077794 -0.6595118015 0.3402678729 0.5449769236
7.880000000 -0.2948479336 0.4594424015 0.3433498132 0.3801805057 -0.6651069110 0.3329235577 0.5497794874
7.900000000 -0.2731976261 0.4374174631 0.3338565906 0.3702731683 -0.6692710186 0.3256034407 0.5558385411
7.920000000 -0.2515535395 0.4150918169 0.3224945523 0.3611362698 -0.6715852081 0.3186775133 0.5630262387
7.940000000 -0.2301859341 0.3926024816 0.3093646772 0.3530623999 -0.6720534728 0.3129288261 0.5707596878
7.960000000 -0.2093553726 0.3700773671 0.2945726638 0.3462414225 -0.6708147461 0.3091920829 0.5783811111
7.980000000 -0.1890727636 0.3474356210 0.2782020193 0.3400432023 -0.6684500808 0.3073040734 0.5857553385
8.000000000 -0.1690993619 0.3243876287 0.2603140597 0.3329838330 -0.6659444365 0.3061168572 0.5932387750
8.020000000 -0.1492661908 0.3007037459 0.2409834919 0.3239181384 -0.6640071522 0.3047174883 0.6010979901
8.040000000 -0.1297267645 0.2764305153 0.2203424473 0.3132296373 -0.6623161847 0.3033767789 0.6092511763
8.060000000 -0.1107103823 0.2516793487 0.1985379089 0.3016792485 -0.6603248392 0.3026514883 0.6175457995
8.080000000 -0.0923350733 0.2264655613 0.1757282588 0.2896856992 -0.6579652869 0.3025776253 0.6257880293
8.100000000 -0.0746075969 0.2007083720 0.1520832786 0.2773229964 -0.6556427825 0.3026613186 0.6337354524
8.120000000 -0.0574967734 0.1743417457 0.1277518958 0.2647178427 -0.6536171355 0.3022616504 0.6413633904
8.140000000 -0.0408390199 0.1473753450 0.1027976399 0.2522293585 -0.6514921088 0.3002106843 0.6494704981
8.160000000 -0.0244458236 0.1198381080 0.0772639558 0.2402328530 -0.6487314160 0.2952529159 0.6589851606
8.180000000 -0.0083166083 0.0917670602 0.0512233725 0.2285668595 -0.6451807153 0.2876533521 0.6698914721
8.200000000 0.0073612657 0.0632073145 0.0247775040 0.2165561661 -0.6410932971 0.2792168326 0.6812787768
8.220000000 0.0223821727 0.0342620219 -0.0019598515 0.2039280482 -0.6366710951 0.2714878390 0.6923565708
8.240000000 0.0365001088 0.0052650805 -0.0288312183 0.1920984593 -0.6316496910 0.2646794325 0.7028951898
8.260000000 0.0494695190 -0.0234062023 -0.0556730933 0.1828454144 -0.6256871004 0.2586809707 0.7128585850
8.280000000 0.0612873374 -0.0517028961 -0.0824344918 0.1760758519 -0.6185953633 0.2537021717 0.7224764902
8.300000000 0.0721929867 -0.0799044472 -0.1091769483 0.1698228103 -0.6102865762 0.2502491015 0.7321788683
8.320000000 0.0823648585 -0.1082351048 -0.1358746240 0.1626556580 -0.6007636114 0.2486047341 0.7421737710
8.340000000 0.0916950453 -0.1366412200 -0.1621326196 0.1556070231 -0.5905263780 0.2482527963 0.7519545201
8.360000000 0.1000200363 -0.1650171277 -0.1874754157 0.1502552637 -0.5802440358 0.2484674195 0.7609232262
8.380000000 0.1075436632 -0.1936586989 -0.2116953210 0.1460623085 -0.5706820695 0.2481051932 0.7690458963
8.400000000 0.1148371002 -0.2232633415 -0.2348524728 0.1403118522 -0.5626694906 0.2456156530 0.7767809083
8.420000000 0.1223498072 -0.2543627496 -0.2570036134 0.1309814496 -0.5565709545 0.2397630346 0.7845930918
8.440000000 0.1299805020 -0.2867559310 -0.2781453265 0.1192692432 -0.5510204796 0.2306972710 0.7930511004
8.460000000 0.1374914174 -0.3200655169 -0.2982501057 0.1071464833 -0.5443086938 0.2188953597 0.8027032443
8.480000000 0.1446723967 -0.3540704272 -0.3170822765 0.0959240811 -0.5362683534 0.2044351477 0.8132779932
8.500000000 0.1513408936 -0.3887058705 -0.3341979963 0.0862375610 -0.5283301518 0.1869605347 0.8236966021
8.520000000 0.1573289402 -0.4238949046 -0.3492021620 0.0783724055 -0.5217351352 0.1663551577 0.8330523250
8.540000000 0.1625220797 -0.4594848036 -0.3619308297 0.0713568873 -0.5164321895 0.1435870954 0.8411829375
8.560000000 0.1668217133 -0.4952984499 -0.3722786614 0.0639059512 -0.5120727070 0.1199134813 0.8481263639
8.580000000 0.1701862973 -0.5310334710 -0.3801590837 0.0555800613 -0.5086122495 0.0966018606 0.8537520231
8.600000000 0.1726313428 -0.5662622397 -0.3855042876 0.0468137636 -0.5062786251 0.0749467136 0.8578306449
8.620000000 0.1741935540 -0.6006703932 -0.3882828883 0.0378169256 -0.5051827541 0.0560011788 0.8603627916
8.640000000 0.1749844855 -0.6344184113 -0.3886059340 0.0278332130 -0.5047578780 0.0397662746 0.8618952606
8.660000000 0.1751338853 -0.6677734394 -0.3866131697 0.0159116667 -0.5042203864 0.0259647974 0.8630379192
8.680000000 0.1747595634 -0.7007255925 -0.3822853723 0.0022879156 -0.5034052439 0.0141339920 0.8639318006
8.700000000 0.1739673919 -0.7329879548 -0.3754443509 -0.0115994642 -0.5028203193 0.0036260456 0.8643055193
8.720000000 0.1728397990 -0.7643326188 -0.3659313945 -0.0246323520 -0.5029336433 -0.0062445427 0.8639513895
8.740000000 0.1713675136 -0.7948158880 -0.3536933574 -0.0371967640 -0.5039682470 -0.0162815218 0.8627672449
8.760000000 0.1695214549 -0.8245500765 -0.3387055627 -0.0500237728 -0.5060675815 -0.0272743768 0.8606098614
8.780000000 0.1673441908 -0.8533015277 -0.3209911026 -0.0629552830 -0.5094839725 -0.0392957004 0.8572739131
8.800000000 0.1649499377 -0.8804906142 -0.3006208390 -0.0749629654 -0.5146325590 -0.0516828704 0.8525624693
8.820000000 0.1624415560 -0.9056264202 -0.2776994980 -0.0854127209 -0.5218205636 -0.0637424555 0.8463715885
8.840000000 0.1598640223 -0.9286330459 -0.2524589552 -0.0953422228 -0.5307416999 -0.0748635919 0.8388197370
8.860000000 0.1572475512 -0.9495341926 -0.2251686165 -0.1061859443 -0.5409026265 -0.0844682583 0.8300686762
8.880000000 0.1546156555 -0.9682580424 -0.1962299656 -0.1182960052 -0.5517306663 -0.0924138776 0.8204017322
8.900000000 0.1519851471 -0.9846372579 -0.1661765640 -0.1309323959 -0.5625845932 -0.0990293678 0.8102767845
8.920000000 0.1493968815 -0.9985486747 -0.1354713237 -0.1433375216 -0.5729490585 -0.1045995587 0.8001516503
8.940000000 0.1469890549 -1.0100624304 -0.1042715882 -0.1547648451 -0.5827964383 -0.1091021240 0.7902486196
8.960000000 0.1449175344 -1.0192963214 -0.0726581877 -0.1645005937 -0.5922344963 -0.1124547617 0.7807379731
8.980000000 0.1431849157 -1.0263528084 -0.0407091755 -0.1722826536 -0.6014209389 -0.1151535551 0.7715900467
9.000000000 0.1416405234 -1.0313190163 -0.0084998273 -0.1782752658 -0.6105524307 -0.1182523372 0.7625352738
9.020000000 0.1401507150 -1.0342490337 0.0238927441 -0.1828068746 -0.6198336596 -0.1223456204 0.7532724807
9.040000000 0.1386766370 -1.0350674711 0.0563835947 -0.1868149001 -0.6295642305 -0.1261800532 0.7435238173
9.060000000 0.1372031403 -1.0336709403 0.0888787269 -0.1913689630 -0.6400356966 -0.1281045602 0.7330221339
9.080000000 0.1357152447 -1.0300565713 0.1211209457 -0.1967058694 -0.6511179740 -0.1279101426 0.7217971878
9.100000000 0.1341981394 -1.0243220125 0.1526898583 -0.2022439346 -0.6622782400 -0.1268466217 0.7102076164
9.120000000 0.1326602734 -1.0165567699 0.1831882425 -0.2074914603 -0.6730625760 -0.1258912751 0.6986311255
9.140000000 0.1312031075 -1.0068002967 0.2123399394 -0.2123487161 -0.6833300255 -0.1246352336 0.6873384593
9.160000000 0.1299509873 -0.9950824142 0.2399000518 -0.2168010986 -0.6930202551 -0.1223541972 0.6765719918
9.180000000 0.1290197949 -0.9814991986 0.2656465788 -0.2203975069 -0.7021373374 -0.1190909726 0.6665173956
9.200000000 0.1285169487 -0.9662129813 0.2893804157 -0.2222540583 -0.7107521179 -0.1156385262 0.6573144542
9.220000000 0.1285285825 -0.9493546189 0.3108972606 -0.2216454754 -0.7188711228 -0.1126310644 0.6491624107
9.240000000 0.1290571624 -0.9309175458 0.3299680408 -0.2185035590 -0.7262220392 -0.1099517506 0.6424705106
9.260000000 0.1300823436 -0.9108641750 0.3463670013 -0.2129380269 -0.7324763614 -0.1072698825 0.6376746420
9.280000000 0.1315402139 -0.8892336073 0.3600871293 -0.2053747399 -0.7377233365 -0.1042538576 0.6345995810
9.300000000 0.1333232935 -0.8661416310 0.3713401543 -0.1965597199 -0.7424684883 -0.1005879509 0.6324451633
9.320000000 0.1353163798 -0.8416685429 0.3803049702 -0.1871019986 -0.7471458664 -0.0959813635 0.6305184171
9.340000000 0.1373809548 -0.8157393380 0.3869910869 -0.1769925790 -0.7518548477 -0.0903138976 0.6286742518
9.360000000 0.1393744364 -0.7882511239 0.3913648854 -0.1660871831 -0.7565990747 -0.0835253652 0.6268942503
9.380000000 0.1411948366 -0.7593525829 0.3933747427 -0.1546496719 -0.7612139260 -0.0759524223 0.6251944237
9.400000000 0.1427807611 -0.7294439722 0.3929510313 -0.1433574557 -0.7653963879 -0.0683312953 0.6236568314
9.420000000 0.1440942356 -0.6988661056 0.3900336602 -0.1327119538 -0.7689176764 -0.0612992683 0.6224110731
9.440000000 0.1451839068 -0.6676782720 0.3846038141 -0.1223967833 -0.7717085958 -0.0550206608 0.6216571382
9.460000000 0.1461167557 -0.6358685884 0.3766533670 -0.1119104476 -0.7737145072 -0.0495105452 0.6216032649
9.480000000 0.1468833939 -0.6034069828 0.3661827069 -0.1012186996 -0.7748181392 -0.0442747941 0.6224559170
9.500000000 0.1473980627 -0.5702451942 0.3532007356 -0.0907597650 -0.7748565787 -0.0383008350 0.6244141202
9.520000000 0.1475653741 -0.5363582944 0.3377229487 -0.0807720885 -0.7737068254 -0.0308999236 0.6276135855
9.540000000 0.1472647019 -0.5018178496 0.3197897361 -0.0706051885 -0.7714360985 -0.0228136056 0.6319658161
9.560000000 0.1463690979 -0.4667209656 0.2994518093 -0.0594287966 -0.7681501451 -0.0151069774 0.6373267231
